paper_id,venue,year,tasks,has_auto_metrics,has_llm_judge,has_human_eval
2025.emnlp-main.1797,EMNLP,2025,Text Summarization,True,True,True
2025.emnlp-main.1423,EMNLP,2025,Text Summarization,True,False,False
2025.emnlp-main.738,EMNLP,2025,Text Summarization,True,True,True
2025.emnlp-main.1503,EMNLP,2025,Text Summarization,True,False,False
2025.emnlp-main.1204,EMNLP,2025,Text Summarization,True,True,True
2025.emnlp-main.1513,EMNLP,2025,Text Summarization,True,False,True
2025.emnlp-main.622,EMNLP,2025,Text Summarization,True,False,True
2025.emnlp-main.404,EMNLP,2025,Text Summarization,True,True,False
2025.emnlp-main.387,EMNLP,2025,Text Summarization,True,True,True
2025.emnlp-main.95,EMNLP,2025,Text Summarization,True,True,True
2025.emnlp-main.1464,EMNLP,2025,Text Summarization,True,False,True
2025.emnlp-main.1692,EMNLP,2025,Text Summarization,True,False,True
2025.emnlp-main.755,EMNLP,2025,Text Summarization,True,False,False
2022.emnlp-main.816,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.399,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.423,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.642,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.409,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.655,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.270,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.389,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.72,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.329,EMNLP,2022,Text Summarization,False,False,False
2022.emnlp-main.172,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.250,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.589,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.692,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.75,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.663,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.724,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.667,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.396,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.177,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.49,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.29,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.386,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.30,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.630,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.581,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.623,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.216,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.699,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.478,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.201,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.355,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.8,EMNLP,2022,Text Summarization,True,False,True
2022.emnlp-main.426,EMNLP,2022,Text Summarization,True,False,False
2022.emnlp-main.408,EMNLP,2022,Text Summarization,True,False,True
2021.acl-long.384,ACL,2021,Text Summarization,True,False,True
2021.acl-long.473,ACL,2021,Text Summarization,True,False,True
2021.acl-long.33,ACL,2021,Text Summarization,True,False,True
2021.acl-long.34,ACL,2021,Text Summarization,True,False,True
2021.acl-long.537,ACL,2021,Text Summarization,True,False,True
2021.acl-long.470,ACL,2021,Text Summarization,True,False,False
2021.acl-long.30,ACL,2021,Text Summarization,True,False,True
2021.acl-long.539,ACL,2021,Text Summarization,True,False,False
2021.acl-long.324,ACL,2021,Text Summarization,True,False,False
2021.acl-long.262,ACL,2021,Text Summarization,True,False,True
2021.acl-long.356,ACL,2021,Text Summarization,True,False,True
2021.acl-long.119,ACL,2021,Text Summarization,True,False,True
2021.acl-long.31,ACL,2021,Text Summarization,True,False,True
2021.acl-long.536,ACL,2021,Text Summarization,True,False,True
2021.acl-long.117,ACL,2021,Text Summarization,True,False,True
2021.acl-long.475,ACL,2021,Text Summarization,True,False,True
2021.acl-long.302,ACL,2021,Text Summarization,True,False,False
2021.acl-long.32,ACL,2021,Text Summarization,True,False,False
2021.acl-long.232,ACL,2021,Text Summarization,False,False,True
2021.acl-long.535,ACL,2021,Text Summarization,True,False,True
2021.acl-long.472,ACL,2021,Text Summarization,True,False,True
2020.acl-main.175,ACL,2020,Text Summarization,True,False,True
2020.acl-main.449,ACL,2020,Text Summarization,True,False,False
2020.acl-main.460,ACL,2020,Text Summarization,True,False,True
2020.acl-main.459,ACL,2020,Text Summarization,True,False,True
2020.acl-main.553,ACL,2020,Text Summarization,True,False,False
2020.acl-main.172,ACL,2020,Text Summarization,True,False,True
2020.acl-main.453,ACL,2020,Text Summarization,True,False,True
2020.acl-main.457,ACL,2020,Text Summarization,True,False,True
2020.acl-main.450,ACL,2020,Text Summarization,True,False,True
2020.acl-main.125,ACL,2020,Text Summarization,True,False,True
2020.acl-main.454,ACL,2020,Text Summarization,True,False,True
2020.acl-main.513,ACL,2020,Text Summarization,True,False,True
2020.acl-main.656,ACL,2020,Text Summarization,True,False,True
2020.acl-main.455,ACL,2020,Text Summarization,True,False,True
2020.acl-main.120,ACL,2020,Text Summarization,True,False,True
2020.acl-main.451,ACL,2020,Text Summarization,True,False,True
2020.acl-main.124,ACL,2020,Text Summarization,True,False,True
2020.acl-main.123,ACL,2020,Text Summarization,True,False,True
2020.acl-main.445,ACL,2020,Text Summarization,True,False,True
2020.acl-main.452,ACL,2020,Text Summarization,True,False,True
2020.acl-main.458,ACL,2020,Text Summarization,True,False,True
2020.acl-main.461,ACL,2020,Text Summarization,True,False,True
2020.acl-main.173,ACL,2020,Text Summarization,True,False,True
2020.acl-main.556,ACL,2020,Text Summarization,True,False,True
2020.acl-main.552,ACL,2020,Text Summarization,True,False,False
2020.acl-main.555,ACL,2020,Text Summarization,True,False,True
2020.acl-main.551,ACL,2020,Text Summarization,True,False,True
2020.acl-main.174,ACL,2020,Text Summarization,True,False,True
2025.inlg-main.18,INLG,2025,Text Summarization,True,False,True
2025.inlg-main.46,INLG,2025,Text Summarization,False,False,True
2025.inlg-main.17,INLG,2025,Text Summarization,True,True,True
2022.inlg-main.8,INLG,2022,Text Summarization,True,False,True
2022.naacl-main.35,NAACL,2022,Text Summarization,False,False,True
2022.naacl-main.153,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.435,NAACL,2022,Text Summarization,True,False,False
2022.naacl-main.418,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.120,NAACL,2022,Text Summarization,True,False,False
2022.naacl-main.442,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.25,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.228,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.199,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.184,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.180,NAACL,2022,Text Summarization,True,False,False
2022.naacl-main.301,NAACL,2022,Text Summarization,True,False,False
2022.naacl-main.415,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.187,NAACL,2022,Text Summarization,True,False,False
2022.naacl-main.236,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.128,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.29,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.4,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.74,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.175,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.417,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.283,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.357,NAACL,2022,Text Summarization,True,False,True
2022.naacl-main.434,NAACL,2022,Text Summarization,True,False,False
2025.naacl-long.136,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.38,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.494,NAACL,2025,Text Summarization,True,False,True
2025.naacl-long.253,NAACL,2025,Text Summarization,True,False,True
2025.naacl-long.493,NAACL,2025,Text Summarization,True,False,False
2025.naacl-long.474,NAACL,2025,Text Summarization,True,False,True
2025.naacl-long.138,NAACL,2025,Text Summarization,True,False,True
2025.naacl-long.395,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.20,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.103,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.275,NAACL,2025,Text Summarization,True,False,False
2025.naacl-long.426,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.351,NAACL,2025,Text Summarization,True,True,False
2025.naacl-long.468,NAACL,2025,Text Summarization,True,False,False
2025.naacl-long.442,NAACL,2025,Text Summarization,True,True,True
2025.naacl-long.609,NAACL,2025,Text Summarization,True,True,True
2023.inlg-main.9,INLG,2023,Text Summarization,True,False,True
2023.inlg-main.13,INLG,2023,Text Summarization,True,False,True
2023.inlg-main.33,INLG,2023,Text Summarization,True,False,True
2024.inlg-main.49,INLG,2024,Text Summarization,True,False,False
2024.inlg-main.2,INLG,2024,Text Summarization,True,False,True
2024.inlg-main.10,INLG,2024,Text Summarization,True,False,True
2024.inlg-main.23,INLG,2024,Text Summarization,False,False,True
2024.naacl-long.119,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.291,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.154,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.55,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.32,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.478,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.3,NAACL,2024,Text Summarization,False,True,True
2024.naacl-long.371,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.458,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.187,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.9,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.406,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.251,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.315,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.231,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.414,NAACL,2024,Text Summarization,False,False,True
2024.naacl-long.429,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.423,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.333,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.430,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.479,NAACL,2024,Text Summarization,True,False,False
2024.naacl-long.33,NAACL,2024,Text Summarization,True,True,False
2024.naacl-long.121,NAACL,2024,Text Summarization,True,True,True
2024.naacl-long.454,NAACL,2024,Text Summarization,True,False,True
2024.naacl-long.330,NAACL,2024,Text Summarization,True,False,True
2020.emnlp-main.295,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.623,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.505,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.647,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.144,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.336,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.296,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.749,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.506,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.750,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.508,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.33,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.649,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.338,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.34,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.35,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.547,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.752,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.509,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.3,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.751,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.648,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.32,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.337,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.293,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.507,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.510,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.748,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.297,EMNLP,2020,Text Summarization,True,False,True
2020.emnlp-main.136,EMNLP,2020,Text Summarization,True,False,False
2020.emnlp-main.294,EMNLP,2020,Text Summarization,True,False,True
2021.emnlp-main.631,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.330,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.499,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.334,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.333,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.337,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.529,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.594,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.10,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.530,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.490,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.798,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.8,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.196,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.519,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.13,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.520,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.741,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.532,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.365,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.740,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.744,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.531,EMNLP,2021,Text Summarization,True,True,True
2021.emnlp-main.743,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.11,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.9,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.336,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.7,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.797,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.332,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.739,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.528,EMNLP,2021,Text Summarization,True,False,True
2021.emnlp-main.829,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.32,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.335,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.331,EMNLP,2021,Text Summarization,True,False,False
2021.emnlp-main.326,EMNLP,2021,Text Summarization,True,False,False
2025.acl-long.1236,ACL,2025,Text Summarization,True,True,False
2025.acl-long.1362,ACL,2025,Text Summarization,True,False,True
2025.acl-long.1057,ACL,2025,Text Summarization,True,True,False
2025.acl-long.1159,ACL,2025,Text Summarization,True,True,False
2025.acl-long.134,ACL,2025,Text Summarization,True,False,True
2025.acl-long.95,ACL,2025,Text Summarization,True,True,True
2025.acl-long.1291,ACL,2025,Text Summarization,True,False,True
2025.acl-long.753,ACL,2025,Text Summarization,True,False,False
2025.acl-long.1422,ACL,2025,Text Summarization,False,False,True
2025.acl-long.1445,ACL,2025,Text Summarization,True,True,True
2025.acl-long.821,ACL,2025,Text Summarization,True,False,False
2025.acl-long.233,ACL,2025,Text Summarization,False,False,False
2025.acl-long.1015,ACL,2025,Text Summarization,True,True,True
2025.acl-long.675,ACL,2025,Text Summarization,True,True,False
2025.acl-long.1293,ACL,2025,Text Summarization,True,False,False
2025.acl-long.1229,ACL,2025,Text Summarization,True,True,False
2025.acl-long.310,ACL,2025,Text Summarization,True,True,True
2025.acl-long.500,ACL,2025,Text Summarization,True,False,True
2025.acl-long.1449,ACL,2025,Text Summarization,True,True,False
2025.acl-long.702,ACL,2025,Text Summarization,True,True,True
2025.acl-long.1523,ACL,2025,Text Summarization,False,False,True
2025.acl-long.932,ACL,2025,Text Summarization,True,True,True
2025.acl-long.801,ACL,2025,Text Summarization,True,True,True
2022.acl-long.86,ACL,2022,Text Summarization,True,False,True
2022.acl-long.15,ACL,2022,Text Summarization,True,False,False
2022.acl-long.137,ACL,2022,Text Summarization,True,False,False
2022.acl-long.446,ACL,2022,Text Summarization,True,False,True
2022.acl-long.351,ACL,2022,Text Summarization,True,False,False
2022.acl-long.109,ACL,2022,Text Summarization,True,False,True
2022.acl-long.545,ACL,2022,Text Summarization,True,False,True
2022.acl-long.236,ACL,2022,Text Summarization,True,False,True
2022.acl-long.42,ACL,2022,Text Summarization,True,False,True
2022.acl-long.100,ACL,2022,Text Summarization,True,False,True
2022.acl-long.302,ACL,2022,Text Summarization,True,False,True
2022.acl-long.360,ACL,2022,Text Summarization,True,False,True
2022.acl-long.449,ACL,2022,Text Summarization,True,False,True
2022.acl-long.112,ACL,2022,Text Summarization,True,False,True
2022.acl-long.394,ACL,2022,Text Summarization,True,False,True
2022.acl-long.37,ACL,2022,Text Summarization,True,False,False
2022.acl-long.182,ACL,2022,Text Summarization,True,False,True
2022.acl-long.589,ACL,2022,Text Summarization,True,False,True
2022.acl-long.237,ACL,2022,Text Summarization,True,False,True
2022.acl-long.590,ACL,2022,Text Summarization,True,False,False
2022.acl-long.350,ACL,2022,Text Summarization,True,False,True
2022.acl-long.320,ACL,2022,Text Summarization,True,False,True
2022.acl-long.309,ACL,2022,Text Summarization,True,False,True
2022.acl-long.90,ACL,2022,Text Summarization,True,False,False
2022.acl-long.450,ACL,2022,Text Summarization,True,False,True
2022.acl-long.207,ACL,2022,Text Summarization,True,False,False
2022.acl-long.597,ACL,2022,Text Summarization,True,False,True
2022.acl-long.118,ACL,2022,Text Summarization,True,False,False
2023.acl-long.779,ACL,2023,Text Summarization,True,False,True
2023.acl-long.496,ACL,2023,Text Summarization,True,False,False
2023.acl-long.306,ACL,2023,Text Summarization,True,False,True
2023.acl-long.482,ACL,2023,Text Summarization,True,False,True
2023.acl-long.541,ACL,2023,Text Summarization,True,False,True
2023.acl-long.843,ACL,2023,Text Summarization,True,False,True
2023.acl-long.476,ACL,2023,Text Summarization,True,False,True
2023.acl-long.531,ACL,2023,Text Summarization,True,False,False
2023.acl-long.713,ACL,2023,Text Summarization,True,False,True
2023.acl-long.650,ACL,2023,Text Summarization,True,True,True
2023.acl-long.120,ACL,2023,Text Summarization,True,False,True
2023.acl-long.378,ACL,2023,Text Summarization,True,False,True
2023.acl-long.228,ACL,2023,Text Summarization,True,True,True
2023.acl-long.549,ACL,2023,Text Summarization,True,False,True
2023.acl-long.786,ACL,2023,Text Summarization,True,False,True
2023.acl-long.151,ACL,2023,Text Summarization,True,False,True
2023.acl-long.344,ACL,2023,Text Summarization,True,False,True
2023.acl-long.52,ACL,2023,Text Summarization,True,False,True
2023.acl-long.587,ACL,2023,Text Summarization,True,False,True
2023.acl-long.775,ACL,2023,Text Summarization,True,False,False
2023.acl-long.716,ACL,2023,Text Summarization,True,False,True
2023.acl-long.718,ACL,2023,Text Summarization,True,False,True
2023.acl-long.165,ACL,2023,Text Summarization,True,False,True
2023.acl-long.798,ACL,2023,Text Summarization,True,False,True
2023.acl-long.473,ACL,2023,Text Summarization,True,False,True
2023.acl-long.377,ACL,2023,Text Summarization,True,False,True
2023.acl-long.76,ACL,2023,Text Summarization,True,False,True
2023.acl-long.835,ACL,2023,Text Summarization,False,True,True
2023.acl-long.82,ACL,2023,Text Summarization,True,False,True
2023.acl-long.906,ACL,2023,Text Summarization,True,False,True
2023.acl-long.731,ACL,2023,Text Summarization,True,False,False
2024.acl-long.491,ACL,2024,Text Summarization,True,False,True
2024.acl-long.385,ACL,2024,Text Summarization,True,False,True
2024.acl-long.677,ACL,2024,Text Summarization,True,True,True
2024.acl-long.208,ACL,2024,Text Summarization,False,False,False
2024.acl-long.790,ACL,2024,Text Summarization,True,True,True
2024.acl-long.153,ACL,2024,Text Summarization,True,True,False
2024.acl-long.576,ACL,2024,Text Summarization,True,False,True
2024.acl-long.426,ACL,2024,Text Summarization,True,True,True
2024.acl-long.319,ACL,2024,Text Summarization,True,True,True
2024.acl-long.655,ACL,2024,Text Summarization,True,True,True
2024.acl-long.51,ACL,2024,Text Summarization,True,True,True
2024.acl-long.626,ACL,2024,Text Summarization,True,False,False
2024.acl-long.517,ACL,2024,Text Summarization,True,False,False
2024.acl-long.806,ACL,2024,Text Summarization,True,False,True
2024.acl-long.688,ACL,2024,Text Summarization,True,False,True
2024.acl-long.323,ACL,2024,Text Summarization,True,False,False
2024.acl-long.715,ACL,2024,Text Summarization,True,False,False
2024.acl-long.390,ACL,2024,Text Summarization,True,False,False
2024.acl-long.708,ACL,2024,Text Summarization,True,False,True
2024.acl-long.547,ACL,2024,Text Summarization,True,True,True
2024.acl-long.474,ACL,2024,Text Summarization,True,True,True
2024.acl-long.615,ACL,2024,Text Summarization,True,False,True
2024.acl-long.686,ACL,2024,Text Summarization,True,False,True
2024.acl-long.459,ACL,2024,Text Summarization,True,True,True
2021.naacl-main.57,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.54,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.109,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.114,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.472,NAACL,2021,Text Summarization,True,False,True
2021.naacl-main.110,NAACL,2021,Text Summarization,True,False,True
