paper_id,venue,year,tasks,has_auto_metrics,has_llm_judge,has_human_eval
2023.emnlp-main.484,EMNLP,2023,Machine Translation,True,False,False
2023.emnlp-main.878,EMNLP,2023,Machine Translation,True,False,False
2023.emnlp-main.1036,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.279,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.922,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.260,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.239,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.293,EMNLP,2023,Machine Translation,True,False,False
2023.emnlp-main.560,EMNLP,2023,Machine Translation,True,False,False
2023.emnlp-main.712,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.705,EMNLP,2023,Machine Translation,True,False,False
2023.emnlp-main.141,EMNLP,2023,Machine Translation,True,False,True
2023.emnlp-main.178,EMNLP,2023,Machine Translation,True,False,False
2024.emnlp-main.1017,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.69,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.24,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.374,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.111,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.289,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1238,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.360,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1127,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1248,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.708,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1177,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1218,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1044,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.214,EMNLP,2024,Machine Translation,True,True,False
2024.emnlp-main.802,EMNLP,2024,Machine Translation,True,True,True
2024.emnlp-main.294,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.188,EMNLP,2024,Machine Translation,True,True,True
2024.emnlp-main.801,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.925,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1033,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.619,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1223,EMNLP,2024,Machine Translation,True,True,False
2024.emnlp-main.238,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.874,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.704,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.860,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.634,EMNLP,2024,Machine Translation,True,True,True
2024.emnlp-main.689,EMNLP,2024,Machine Translation,False,False,False
2024.emnlp-main.829,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1102,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.803,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1131,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.278,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.879,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.555,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.914,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.1002,EMNLP,2024,Machine Translation,True,False,True
2024.emnlp-main.1152,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.55,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.824,EMNLP,2024,Machine Translation,True,False,False
2024.emnlp-main.600,EMNLP,2024,Machine Translation,True,False,False
2025.emnlp-main.402,EMNLP,2025,Machine Translation,True,True,False
2025.emnlp-main.1406,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.833,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1164,EMNLP,2025,Machine Translation,False,False,False
2025.emnlp-main.1482,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.535,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1358,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.328,EMNLP,2025,Machine Translation,True,True,False
2025.emnlp-main.163,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1352,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1421,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1640,EMNLP,2025,Machine Translation,True,True,False
2025.emnlp-main.1179,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.633,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.1435,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1408,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.127,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1767,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1774,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.924,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.700,EMNLP,2025,Machine Translation,False,False,False
2025.emnlp-main.698,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.217,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1454,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.309,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.656,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.1125,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1678,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.46,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.539,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1273,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1645,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1081,EMNLP,2025,Machine Translation,True,True,False
2025.emnlp-main.691,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1018,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1413,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.1665,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.524,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.606,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1400,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1394,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1599,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.148,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1191,EMNLP,2025,Machine Translation,False,False,False
2025.emnlp-main.161,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.1195,EMNLP,2025,Machine Translation,True,False,False
2025.emnlp-main.1725,EMNLP,2025,Machine Translation,False,False,True
2025.emnlp-main.523,EMNLP,2025,Machine Translation,True,False,True
2025.emnlp-main.692,EMNLP,2025,Machine Translation,True,True,True
2025.emnlp-main.1031,EMNLP,2025,Machine Translation,True,True,False
2022.emnlp-main.354,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.297,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.453,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.284,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.434,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.21,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.152,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.427,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.330,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.563,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.574,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.424,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.65,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.230,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.599,EMNLP,2022,Machine Translation,False,False,False
2022.emnlp-main.547,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.672,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.257,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.665,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.240,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.158,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.339,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.540,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.732,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.111,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.363,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.367,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.720,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.649,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.458,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.754,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.371,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.680,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.288,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.184,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.235,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.77,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.475,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.532,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.361,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.827,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.466,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.687,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.664,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.571,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.548,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.378,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.689,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.511,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.582,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.774,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.591,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.767,EMNLP,2022,Machine Translation,True,False,True
2022.emnlp-main.318,EMNLP,2022,Machine Translation,True,False,False
2022.emnlp-main.179,EMNLP,2022,Machine Translation,True,False,True
2021.acl-long.349,ACL,2021,Machine Translation,True,False,False
2021.acl-long.527,ACL,2021,Machine Translation,False,False,True
2021.acl-long.370,ACL,2021,Machine Translation,True,False,False
2021.acl-long.224,ACL,2021,Machine Translation,True,False,True
2021.acl-long.101,ACL,2021,Machine Translation,True,False,False
2021.acl-long.23,ACL,2021,Machine Translation,True,False,False
2021.acl-long.223,ACL,2021,Machine Translation,True,False,False
2021.acl-long.480,ACL,2021,Machine Translation,True,False,False
2021.acl-long.162,ACL,2021,Machine Translation,True,False,False
2021.acl-long.310,ACL,2021,Machine Translation,True,False,True
2021.acl-long.307,ACL,2021,Machine Translation,True,False,False
2021.acl-long.563,ACL,2021,Machine Translation,True,False,True
2021.acl-long.567,ACL,2021,Machine Translation,True,False,False
2021.acl-long.155,ACL,2021,Machine Translation,True,False,False
2021.acl-long.443,ACL,2021,Machine Translation,True,False,False
2021.acl-long.504,ACL,2021,Machine Translation,True,False,False
2021.acl-long.507,ACL,2021,Machine Translation,True,False,False
2021.acl-long.204,ACL,2021,Machine Translation,True,False,False
2021.acl-long.444,ACL,2021,Machine Translation,True,False,True
2021.acl-long.267,ACL,2021,Machine Translation,True,False,False
2021.acl-long.445,ACL,2021,Machine Translation,True,False,False
2021.acl-long.368,ACL,2021,Machine Translation,True,False,True
2021.acl-long.153,ACL,2021,Machine Translation,True,False,False
2021.acl-long.266,ACL,2021,Machine Translation,True,False,False
2021.acl-long.66,ACL,2021,Machine Translation,True,False,False
2021.acl-long.308,ACL,2021,Machine Translation,True,False,False
2021.acl-long.571,ACL,2021,Machine Translation,True,False,False
2021.acl-long.566,ACL,2021,Machine Translation,True,False,False
2021.acl-long.562,ACL,2021,Machine Translation,True,False,False
2021.acl-long.65,ACL,2021,Machine Translation,True,False,True
2021.acl-long.505,ACL,2021,Machine Translation,True,False,False
2021.acl-long.91,ACL,2021,Machine Translation,True,False,False
2021.acl-long.512,ACL,2021,Machine Translation,True,False,False
2021.acl-long.104,ACL,2021,Machine Translation,True,False,False
2021.acl-long.222,ACL,2021,Machine Translation,True,False,False
2021.acl-long.22,ACL,2021,Machine Translation,True,False,False
2021.acl-long.311,ACL,2021,Machine Translation,True,False,True
2021.acl-long.328,ACL,2021,Machine Translation,True,False,False
2021.acl-long.242,ACL,2021,Machine Translation,True,False,False
2021.acl-long.246,ACL,2021,Machine Translation,True,False,False
2021.acl-long.268,ACL,2021,Machine Translation,True,False,True
2021.acl-long.68,ACL,2021,Machine Translation,True,False,False
2021.acl-long.225,ACL,2021,Machine Translation,True,False,False
2021.acl-long.25,ACL,2021,Machine Translation,True,False,False
2021.acl-long.21,ACL,2021,Machine Translation,True,False,False
2021.acl-long.221,ACL,2021,Machine Translation,True,False,False
2021.acl-long.103,ACL,2021,Machine Translation,True,False,False
2021.acl-long.348,ACL,2021,Machine Translation,True,False,False
2020.acl-main.400,ACL,2020,Machine Translation,True,False,False
2020.acl-main.37,ACL,2020,Machine Translation,True,False,False
2020.acl-main.171,ACL,2020,Machine Translation,True,False,False
2020.acl-main.148,ACL,2020,Machine Translation,True,False,False
2020.acl-main.253,ACL,2020,Machine Translation,True,False,True
2020.acl-main.359,ACL,2020,Machine Translation,True,False,False
2020.acl-main.691,ACL,2020,Machine Translation,True,False,True
2020.acl-main.686,ACL,2020,Machine Translation,True,False,False
2020.acl-main.360,ACL,2020,Machine Translation,True,False,False
2020.acl-main.533,ACL,2020,Machine Translation,True,False,False
2020.acl-main.756,ACL,2020,Machine Translation,True,False,False
2020.acl-main.692,ACL,2020,Machine Translation,True,False,False
2020.acl-main.530,ACL,2020,Machine Translation,True,False,False
2020.acl-main.115,ACL,2020,Machine Translation,True,False,False
2020.acl-main.755,ACL,2020,Machine Translation,True,False,False
2020.acl-main.254,ACL,2020,Machine Translation,True,False,False
2020.acl-main.34,ACL,2020,Machine Translation,True,False,False
2020.acl-main.269,ACL,2020,Machine Translation,True,False,False
2020.acl-main.165,ACL,2020,Machine Translation,True,False,False
2020.acl-main.324,ACL,2020,Machine Translation,True,False,False
2020.acl-main.320,ACL,2020,Machine Translation,True,False,False
2020.acl-main.152,ACL,2020,Machine Translation,True,False,False
2020.acl-main.319,ACL,2020,Machine Translation,True,False,True
2020.acl-main.560,ACL,2020,Machine Translation,True,False,False
2020.acl-main.145,ACL,2020,Machine Translation,True,False,False
2020.acl-main.350,ACL,2020,Machine Translation,True,False,False
2020.acl-main.529,ACL,2020,Machine Translation,True,False,False
2020.acl-main.217,ACL,2020,Machine Translation,True,False,False
2020.acl-main.688,ACL,2020,Machine Translation,True,False,False
2020.acl-main.344,ACL,2020,Machine Translation,True,False,False
2020.acl-main.327,ACL,2020,Machine Translation,True,False,False
2020.acl-main.277,ACL,2020,Machine Translation,True,False,False
2020.acl-main.155,ACL,2020,Machine Translation,False,False,True
2020.acl-main.273,ACL,2020,Machine Translation,True,False,False
2020.acl-main.323,ACL,2020,Machine Translation,True,False,False
2020.acl-main.389,ACL,2020,Machine Translation,True,False,False
2020.acl-main.146,ACL,2020,Machine Translation,True,False,False
2020.acl-main.151,ACL,2020,Machine Translation,True,False,True
2020.acl-main.764,ACL,2020,Machine Translation,False,False,False
2020.acl-main.689,ACL,2020,Machine Translation,True,False,True
2020.acl-main.150,ACL,2020,Machine Translation,True,False,False
2020.acl-main.147,ACL,2020,Machine Translation,True,False,False
2020.acl-main.322,ACL,2020,Machine Translation,True,False,False
2020.acl-main.143,ACL,2020,Machine Translation,True,False,False
2020.acl-main.154,ACL,2020,Machine Translation,True,False,False
2020.acl-main.38,ACL,2020,Machine Translation,True,False,False
2020.acl-main.326,ACL,2020,Machine Translation,True,False,True
2020.acl-main.144,ACL,2020,Machine Translation,True,False,False
2020.acl-main.318,ACL,2020,Machine Translation,True,False,False
2020.acl-main.153,ACL,2020,Machine Translation,True,False,False
2020.acl-main.321,ACL,2020,Machine Translation,True,False,False
2020.acl-main.558,ACL,2020,Machine Translation,True,False,True
2020.acl-main.325,ACL,2020,Machine Translation,True,False,False
2020.acl-main.275,ACL,2020,Machine Translation,True,False,False
2020.acl-main.619,ACL,2020,Machine Translation,True,False,False
2020.acl-main.620,ACL,2020,Machine Translation,True,False,False
2020.acl-main.41,ACL,2020,Machine Translation,True,False,False
2020.acl-main.754,ACL,2020,Machine Translation,True,False,False
2020.acl-main.613,ACL,2020,Machine Translation,True,False,False
2020.acl-main.531,ACL,2020,Machine Translation,True,False,False
2020.acl-main.114,ACL,2020,Machine Translation,True,False,False
2020.acl-main.251,ACL,2020,Machine Translation,True,False,False
2020.acl-main.35,ACL,2020,Machine Translation,True,False,False
2020.acl-main.252,ACL,2020,Machine Translation,True,False,False
2020.acl-main.149,ACL,2020,Machine Translation,True,False,False
2020.acl-main.170,ACL,2020,Machine Translation,True,False,False
2020.acl-main.36,ACL,2020,Machine Translation,True,False,False
2020.acl-main.278,ACL,2020,Machine Translation,True,False,False
2020.acl-main.757,ACL,2020,Machine Translation,True,False,False
2020.acl-main.42,ACL,2020,Machine Translation,True,False,False
2020.acl-main.694,ACL,2020,Machine Translation,True,False,False
2020.acl-main.532,ACL,2020,Machine Translation,True,False,False
2020.acl-main.753,ACL,2020,Machine Translation,True,False,False
2020.acl-main.448,ACL,2020,Machine Translation,True,False,True
2020.acl-main.687,ACL,2020,Machine Translation,True,False,False
2020.acl-main.113,ACL,2020,Machine Translation,True,False,True
2020.acl-main.690,ACL,2020,Machine Translation,True,False,False
2025.inlg-main.25,INLG,2025,Machine Translation,True,False,True
2022.inlg-main.11,INLG,2022,Machine Translation,True,False,False
2022.naacl-main.355,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.45,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.36,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.32,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.100,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.365,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.376,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.406,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.316,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.177,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.129,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.161,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.3,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.94,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.111,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.186,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.289,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.223,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.244,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.277,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.424,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.334,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.389,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.136,NAACL,2022,Machine Translation,True,False,True
2022.naacl-main.126,NAACL,2022,Machine Translation,True,False,False
2022.naacl-main.44,NAACL,2022,Machine Translation,True,False,False
2025.naacl-long.145,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.280,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.314,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.175,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.364,NAACL,2025,Machine Translation,True,False,True
2025.naacl-long.602,NAACL,2025,Machine Translation,True,False,True
2025.naacl-long.19,NAACL,2025,Machine Translation,True,True,False
2025.naacl-long.546,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.405,NAACL,2025,Machine Translation,True,True,True
2025.naacl-long.197,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.47,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.458,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.366,NAACL,2025,Machine Translation,True,True,False
2025.naacl-long.255,NAACL,2025,Machine Translation,True,True,True
2025.naacl-long.312,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.140,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.592,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.74,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.286,NAACL,2025,Machine Translation,True,False,False
2025.naacl-long.548,NAACL,2025,Machine Translation,True,True,True
2024.naacl-long.451,NAACL,2024,Machine Translation,True,False,True
2024.naacl-long.425,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.275,NAACL,2024,Machine Translation,False,False,True
2024.naacl-long.398,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.392,NAACL,2024,Machine Translation,True,False,True
2024.naacl-long.170,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.328,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.72,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.358,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.148,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.303,NAACL,2024,Machine Translation,True,True,True
2024.naacl-long.253,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.14,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.10,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.186,NAACL,2024,Machine Translation,True,False,True
2024.naacl-long.349,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.254,NAACL,2024,Machine Translation,True,False,True
2024.naacl-long.156,NAACL,2024,Machine Translation,True,False,False
2024.naacl-long.354,NAACL,2024,Machine Translation,True,False,True
2024.naacl-long.334,NAACL,2024,Machine Translation,True,True,True
2020.emnlp-main.446,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.206,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.211,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.77,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.73,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.202,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.83,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.80,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.325,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.74,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.212,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.205,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.238,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.216,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.43,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.465,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.187,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.6,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.476,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.177,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.170,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.405,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.361,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.208,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.79,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.5,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.184,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.475,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.480,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.175,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.474,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.463,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.364,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.78,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.615,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.186,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.464,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.616,EMNLP,2020,Machine Translation,True,False,True
2020.emnlp-main.42,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.483,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.176,EMNLP,2020,Machine Translation,True,False,False
2020.emnlp-main.178,EMNLP,2020,Machine Translation,True,False,True
