paper_id,venue,year,tasks,has_auto_metrics,has_llm_judge,has_human_eval
2025.emnlp-main.816,EMNLP,2025,Question Answering,True,False,True
2025.emnlp-main.1738,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1651,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1095,EMNLP,2025,Question Answering,True,True,True
2025.emnlp-main.399,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1239,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.998,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.35,EMNLP,2025,Question Answering,True,False,True
2025.emnlp-main.434,EMNLP,2025,Question Answering,True,False,True
2025.emnlp-main.655,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.549,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1761,EMNLP,2025,Question Answering,True,True,True
2025.emnlp-main.935,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1132,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1062,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1450,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1075,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.334,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1016,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1151,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.469,EMNLP,2025,Question Answering,True,True,True
2025.emnlp-main.1656,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1676,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.615,EMNLP,2025,Question Answering,True,True,True
2025.emnlp-main.756,EMNLP,2025,Question Answering,True,False,True
2025.emnlp-main.1778,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.439,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.303,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1742,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1363,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.1638,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.851,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.317,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.768,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.233,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.818,EMNLP,2025,Question Answering,True,False,False
2025.emnlp-main.115,EMNLP,2025,Question Answering,True,True,True
2025.emnlp-main.530,EMNLP,2025,Question Answering,True,True,False
2025.emnlp-main.61,EMNLP,2025,Question Answering,True,True,False
2022.emnlp-main.146,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.806,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.81,EMNLP,2022,Question Answering,True,False,True
2022.emnlp-main.48,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.508,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.302,EMNLP,2022,Question Answering,True,False,True
2022.emnlp-main.149,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.79,EMNLP,2022,Question Answering,True,False,True
2022.emnlp-main.760,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.336,EMNLP,2022,Question Answering,True,False,False
2022.emnlp-main.20,EMNLP,2022,Question Answering,True,False,True
2021.acl-long.241,ACL,2021,Question Answering,True,False,True
2025.inlg-main.48,INLG,2025,Question Answering,False,False,True
2025.inlg-main.35,INLG,2025,Question Answering,True,False,False
2022.naacl-main.113,NAACL,2022,Question Answering,True,False,False
2022.naacl-main.313,NAACL,2022,Question Answering,True,False,False
2022.naacl-main.30,NAACL,2022,Question Answering,True,False,False
2025.naacl-long.151,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.155,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.337,NAACL,2025,Question Answering,True,True,False
2025.naacl-long.453,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.618,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.78,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.459,NAACL,2025,Question Answering,True,True,False
2025.naacl-long.300,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.243,NAACL,2025,Question Answering,True,True,False
2025.naacl-long.310,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.449,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.588,NAACL,2025,Question Answering,True,False,True
2025.naacl-long.531,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.27,NAACL,2025,Question Answering,True,False,True
2025.naacl-long.332,NAACL,2025,Question Answering,True,False,True
2025.naacl-long.281,NAACL,2025,Question Answering,True,True,False
2025.naacl-long.368,NAACL,2025,Question Answering,False,False,False
2025.naacl-long.624,NAACL,2025,Question Answering,True,True,False
2025.naacl-long.39,NAACL,2025,Question Answering,True,False,False
2025.naacl-long.331,NAACL,2025,Question Answering,True,False,False
2024.naacl-long.308,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.346,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.18,NAACL,2024,Question Answering,True,True,True
2024.naacl-long.396,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.302,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.174,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.257,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.403,NAACL,2024,Question Answering,True,False,True
2024.naacl-long.74,NAACL,2024,Question Answering,True,False,True
2024.naacl-long.210,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.424,NAACL,2024,Question Answering,True,False,True
2024.naacl-long.389,NAACL,2024,Question Answering,True,False,False
2024.naacl-long.168,NAACL,2024,Question Answering,True,False,True
2020.emnlp-main.437,EMNLP,2020,Question Answering,True,False,True
2021.emnlp-main.597,EMNLP,2021,Question Answering,True,False,True
2021.emnlp-main.563,EMNLP,2021,Question Answering,True,False,False
2021.emnlp-main.697,EMNLP,2021,Question Answering,True,False,False
2021.emnlp-main.491,EMNLP,2021,Question Answering,True,False,False
2025.acl-long.1458,ACL,2025,Question Answering,True,False,True
2025.acl-long.275,ACL,2025,Question Answering,True,True,False
2025.acl-long.1531,ACL,2025,Question Answering,True,False,False
2025.acl-long.1476,ACL,2025,Question Answering,True,True,False
2025.acl-long.1103,ACL,2025,Question Answering,True,True,True
2025.acl-long.880,ACL,2025,Question Answering,True,False,False
2025.acl-long.1089,ACL,2025,Question Answering,True,False,False
2025.acl-long.1255,ACL,2025,Question Answering,True,False,True
2025.acl-long.1312,ACL,2025,Question Answering,True,False,False
2025.acl-long.468,ACL,2025,Question Answering,True,False,False
2025.acl-long.1492,ACL,2025,Question Answering,True,False,False
2025.acl-long.890,ACL,2025,Question Answering,True,False,False
2025.acl-long.512,ACL,2025,Question Answering,True,False,False
2025.acl-long.571,ACL,2025,Question Answering,True,False,False
2025.acl-long.1184,ACL,2025,Question Answering,True,True,False
2025.acl-long.909,ACL,2025,Question Answering,True,False,True
2025.acl-long.934,ACL,2025,Question Answering,True,False,False
2025.acl-long.1286,ACL,2025,Question Answering,True,False,False
2025.acl-long.311,ACL,2025,Question Answering,True,True,True
2025.acl-long.1352,ACL,2025,Question Answering,True,False,False
2025.acl-long.929,ACL,2025,Question Answering,True,False,False
2025.acl-long.1295,ACL,2025,Question Answering,True,False,False
2025.acl-long.302,ACL,2025,Question Answering,True,True,True
2025.acl-long.448,ACL,2025,Question Answering,True,False,False
2025.acl-long.1425,ACL,2025,Question Answering,True,False,False
2025.acl-long.208,ACL,2025,Question Answering,True,False,False
2025.acl-long.693,ACL,2025,Question Answering,True,False,False
2025.acl-long.508,ACL,2025,Question Answering,True,True,False
2025.acl-long.1262,ACL,2025,Question Answering,True,True,True
2025.acl-long.1346,ACL,2025,Question Answering,True,False,False
2025.acl-long.1281,ACL,2025,Question Answering,True,False,False
2025.acl-long.663,ACL,2025,Question Answering,True,False,False
2025.acl-long.527,ACL,2025,Question Answering,True,False,False
2025.acl-long.111,ACL,2025,Question Answering,True,False,False
2025.acl-long.962,ACL,2025,Question Answering,True,False,True
2025.acl-long.410,ACL,2025,Question Answering,True,False,False
2025.acl-long.901,ACL,2025,Question Answering,True,False,True
2025.acl-long.732,ACL,2025,Question Answering,True,True,True
2025.acl-long.250,ACL,2025,Question Answering,True,False,False
2025.acl-long.33,ACL,2025,Question Answering,True,False,False
2025.acl-long.176,ACL,2025,Question Answering,True,False,False
2025.acl-long.1507,ACL,2025,Question Answering,True,True,True
2025.acl-long.1539,ACL,2025,Question Answering,True,True,False
2025.acl-long.1062,ACL,2025,Question Answering,True,False,False
2025.acl-long.1118,ACL,2025,Question Answering,True,True,False
2025.acl-long.722,ACL,2025,Question Answering,True,False,False
2025.acl-long.1277,ACL,2025,Question Answering,True,False,False
2025.acl-long.1437,ACL,2025,Question Answering,True,False,True
2025.acl-long.745,ACL,2025,Question Answering,True,True,False
2025.acl-long.230,ACL,2025,Question Answering,True,True,True
2025.acl-long.1400,ACL,2025,Question Answering,True,False,False
2025.acl-long.1175,ACL,2025,Question Answering,True,False,False
2025.acl-long.828,ACL,2025,Question Answering,True,False,True
2025.acl-long.861,ACL,2025,Question Answering,True,False,False
2025.acl-long.1463,ACL,2025,Question Answering,True,False,False
2025.acl-long.84,ACL,2025,Question Answering,True,True,False
2025.acl-long.1473,ACL,2025,Question Answering,True,True,False
2025.acl-long.871,ACL,2025,Question Answering,True,False,False
2025.acl-long.319,ACL,2025,Question Answering,True,True,True
2025.acl-long.716,ACL,2025,Question Answering,True,True,True
2025.acl-long.479,ACL,2025,Question Answering,True,True,False
2025.acl-long.892,ACL,2025,Question Answering,True,False,False
2025.acl-long.188,ACL,2025,Question Answering,True,True,False
2025.acl-long.354,ACL,2025,Question Answering,True,False,False
2025.acl-long.896,ACL,2025,Question Answering,True,True,True
2025.acl-long.1247,ACL,2025,Question Answering,True,False,False
2022.acl-long.253,ACL,2022,Question Answering,True,False,True
2022.acl-long.69,ACL,2022,Question Answering,True,False,False
2022.acl-long.229,ACL,2022,Question Answering,True,True,True
2023.acl-long.113,ACL,2023,Question Answering,True,False,True
2023.acl-long.396,ACL,2023,Question Answering,True,False,False
2023.acl-long.351,ACL,2023,Question Answering,True,False,False
2023.acl-long.780,ACL,2023,Question Answering,True,False,True
2023.acl-long.309,ACL,2023,Question Answering,True,False,False
2023.acl-long.828,ACL,2023,Question Answering,True,False,False
2023.acl-long.136,ACL,2023,Question Answering,True,False,False
2023.acl-long.559,ACL,2023,Question Answering,True,False,False
2023.acl-long.642,ACL,2023,Question Answering,True,False,False
2024.acl-long.232,ACL,2024,Question Answering,True,False,True
2024.acl-long.476,ACL,2024,Question Answering,True,False,False
2024.acl-long.242,ACL,2024,Question Answering,True,False,False
2024.acl-long.180,ACL,2024,Question Answering,True,False,False
2024.acl-long.365,ACL,2024,Question Answering,True,False,True
2024.acl-long.764,ACL,2024,Question Answering,True,True,True
2024.acl-long.581,ACL,2024,Question Answering,True,False,True
2024.acl-long.627,ACL,2024,Question Answering,True,False,False
2024.acl-long.276,ACL,2024,Question Answering,True,False,False
2024.acl-long.703,ACL,2024,Question Answering,True,False,False
2024.acl-long.558,ACL,2024,Question Answering,True,True,False
2024.acl-long.586,ACL,2024,Question Answering,True,True,True
2024.acl-long.296,ACL,2024,Question Answering,True,False,False
2024.acl-long.337,ACL,2024,Question Answering,True,False,False
2024.acl-long.668,ACL,2024,Question Answering,True,True,True
2024.acl-long.284,ACL,2024,Question Answering,True,False,True
2024.acl-long.204,ACL,2024,Question Answering,True,False,False
2024.acl-long.758,ACL,2024,Question Answering,True,False,False
2024.acl-long.198,ACL,2024,Question Answering,True,True,True
2024.acl-long.786,ACL,2024,Question Answering,True,True,False
2024.acl-long.419,ACL,2024,Question Answering,True,True,False
2024.acl-long.330,ACL,2024,Question Answering,True,False,False
2024.acl-long.665,ACL,2024,Question Answering,True,True,False
2024.acl-long.310,ACL,2024,Question Answering,True,False,False
2024.acl-long.71,ACL,2024,Question Answering,True,True,True
2024.acl-long.557,ACL,2024,Question Answering,True,True,True
2024.acl-long.165,ACL,2024,Question Answering,True,False,True
2021.naacl-main.412,NAACL,2021,Question Answering,True,False,True
2021.naacl-main.288,NAACL,2021,Question Answering,True,False,False
